,stars-mean,stars-mean,stars-max,stars-max,stars-min,stars-min,stars-std,stars-std,stars-count,stars-count
chain-,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light,Heavy,Light
entry__mabid-,,,,,,,,,,
N188/19,,2.9955908591457003,,2.9955908591457003,,2.9955908591457003,,,,1.0
N188/35,,3.160558421703625,,3.160558421703625,,3.160558421703625,,,,1.0
N188/39,3.8256164502228778,3.21466073561309,3.8287057250197036,3.217807039503959,3.8225271754260524,3.2115144317222213,0.0043688943155683595,0.004449545633814031,2.0,2.0
N188/40,,3.00997517674074,,3.00997517674074,,3.00997517674074,,,,1.0
N188/6,3.144496496207737,3.072998035230195,3.144496496207737,3.072998035230195,3.144496496207737,3.072998035230195,,,1.0,1.0
N189/43,3.480251262062315,2.1931374506106156,3.4804213079679345,2.8473060965394703,3.480081216156695,1.5773526430655993,0.0002404812259536276,0.6429872362025362,2.0,4.0
N189A/19,4.29702635178156,4.119985317783743,4.303875464096905,4.29238533931301,4.284670374158958,3.806831129121535,0.010721615737161648,0.2716606788488769,3.0,3.0
N189A/4,3.8168623889061957,3.7557386321593675,3.8276051988359754,3.7775368163916134,3.8061195789764164,3.7339404479271217,0.015192627500690677,0.030827287776349487,2.0,2.0
N189C/59,4.288213832227853,4.301199538755816,4.294828725636481,4.303478254494363,4.284741804210009,4.298673752673039,0.005731029411405337,0.0024117612348701907,3.0,3.0
N189C/95,3.805086277436777,3.8121048458432907,3.8194415782963755,3.821262711229341,3.790730976577178,3.8029469804572402,0.02030146116759061,0.012951177431339675,2.0,2.0
N19/15,3.10173489229186,3.085196102863045,3.10173489229186,3.085196102863045,3.10173489229186,3.085196102863045,,,1.0,1.0
N19/17,3.1460656680804364,3.093172976959689,3.1460656680804364,3.093172976959689,3.1460656680804364,3.093172976959689,,,1.0,1.0
N19/2,4.444086418944674,3.8852252170084656,4.65315933725729,4.5301483410412455,4.346799087553754,2.593742278205867,0.1407824871366689,0.7471827033186715,4.0,5.0
N191/46,3.1454298286627775,2.146986756692039,3.1454298286627775,2.919578613693032,3.1454298286627775,1.374394899691046,,1.092609882349819,1.0,2.0
N191/6,0.7419856982228994,2.4880656085836548,0.7419856982228994,3.0474496396251856,0.7419856982228994,1.9146504919454006,,0.6049938772032228,1.0,4.0
N191/7,3.6038117099800093,3.8941911774276847,3.830174146698847,3.969490827147087,3.1570952182404213,3.7715055036724525,0.38687949436064917,0.10716167007508866,3.0,3.0
N192/12,4.557015013376873,4.52374375372143,4.63905391780666,4.598387690161616,4.459950864145554,4.451978581042972,0.08427318332075974,0.06858818475614593,4.0,4.0
N192/20,3.8225110125869017,2.8150989805462525,3.825514001694704,3.59094941906839,3.8195080234791,2.0613957399369065,0.004246867923912505,0.7457053842109432,2.0,4.0
N192/22,,1.9913319794201498,,1.9913319794201498,,1.9913319794201498,,,,1.0
N192/24,3.694054364827485,3.7206484953393995,3.8039863002947643,3.764441578296376,3.5841224293602054,3.6768554123824226,0.15546723407575025,0.0619327718558865,2.0,2.0
N193A/13,4.490603793896033,4.467080972864737,4.514921058919079,4.509572617441357,4.454057382704036,4.4191993704576396,0.027615405714352167,0.04136492469873847,4.0,4.0
N194/11,4.91247599433228,4.85540741206263,4.987509559010961,4.948627103631532,4.804963428263044,4.682492771771769,0.08009505418862657,0.11099588195808914,5.0,5.0
N194/13,1.9053949561856935,1.9407738955594784,1.920472440944882,1.9644218551461246,1.883879480976468,1.9163841807909605,0.019127126563824568,0.024027425786495978,3.0,3.0
N194/17,2.882831678698631,3.5878888488293805,3.1326595550950804,3.604025518171548,2.633003802302181,3.5717521794872136,0.3533099710587282,0.022820696635223108,2.0,2.0
N194/23,,3.7641540148996824,,3.7977003737644734,,3.7306076560348913,,0.047441715674822436,,2.0
N194/5,,4.226469044608402,,4.287458738889978,,4.188574805820702,,0.0533343988731891,,3.0
N194/8,,3.781237969803564,,3.8017380650144563,,3.760737874592672,,0.028991512677183546,,2.0
N195/1,4.284399863324776,4.1909931552921895,4.307167410102977,4.225601409510919,4.268311562879196,4.154321476611883,0.020270753921557357,0.035684737618542524,3.0,3.0
N195A/16,4.56351290759546,4.036869101697767,4.653618540881539,4.343646711715957,4.438322948701526,3.2893277997063763,0.09020604134031399,0.5000484006273584,4.0,4.0
N195A/16R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N195A/22,,4.22149464479763,,4.282639218982323,,4.178656158855908,,0.05435488798979299,,3.0
N195A/44,3.5828202179419066,4.205166685376613,3.831188483385784,4.258756041625512,3.1122958734410764,4.17598899268161,0.4076967485211865,0.046470884280611455,3.0,3.0
N196/12,3.818191231097951,3.768485328480107,3.8225163314698594,3.784454366020161,3.8138661307260433,3.752516290940054,0.006116615604577411,0.02258362946718909,2.0,2.0
N196/14,,2.956758767126768,,2.956758767126768,,2.956758767126768,,,,1.0
N196/16,4.158351742235375,4.05520110734626,4.310744665249836,4.169983342147804,4.080485830832719,3.9936287423094203,0.13198670123016934,0.09949223035655418,3.0,3.0
N196/16R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N196/22,3.4893218658492486,3.3724933328390163,3.511934910493145,3.465240959878745,3.4667088212053527,3.2797457057992876,0.03197967442194634,0.13116495203750594,2.0,2.0
N196/3,,3.763238268707441,,3.7988432876980847,,3.7276332497167974,,0.050353100745119804,,2.0
N196/41,4.0885667927051195,4.256502532644983,4.128950797427017,4.29826591848886,4.064292100715341,4.223114346528348,0.03521106690571951,0.038269409061120814,3.0,3.0
N196/44,2.50658491176985,2.5626735291493405,2.50658491176985,3.6480478724518024,2.50658491176985,1.426035861367843,,0.8540867055249244,1.0,5.0
N196/45,,3.6413964205631437,,3.7280192315799114,,3.5547736095463756,,0.12250315415079462,,2.0
N196/9,3.1306356752198723,3.077280802897966,3.1360486177820563,3.1277715364577228,3.1252227326576882,3.0267900693382086,0.0076550567837872585,0.0714046801743747,2.0,2.0
N198/17,3.8232437686544465,3.5687306578422593,3.824987413214595,3.798342815453012,3.821500124094298,3.1102901359086514,0.0024658857849202743,0.39702133153780134,2.0,3.0
N198/20,2.11514052328922,1.5824676120756158,2.2973496068689028,1.8793768024476072,1.9329314397095372,1.2699676120756158,0.2576825571859604,0.3403239579502775,2.0,4.0
N2/16,3.9499129802087634,3.016015882475009,3.9734596354879828,3.4616771220423947,3.9332181867958296,2.1462715384028,0.020977477362323377,0.6024632207385455,3.0,4.0
N2/16R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N200/13,4.9432035336239135,3.8137207869223397,4.958477508650519,4.575539568345324,4.917570498915401,3.187076923076923,0.01538404989573588,0.6792185791946014,5.0,7.0
N200/22,4.293420493171816,4.190863467723773,4.299742797605722,4.218867354654693,4.2881271526855995,4.141116843407249,0.005875787337185309,0.043195433457417665,3.0,3.0
N200/37,4.292221521191841,4.20018657389615,4.309121806870644,4.213678826878324,4.28114035898632,4.190024406432459,0.014870676007625212,0.01217374239203984,3.0,3.0
N200/7,4.272611322655024,4.190046599012958,4.283658649427316,4.213008735299141,4.265868224622719,4.156701106472428,0.009644666529569948,0.029554996723908038,3.0,3.0
N201/11,3.788993434890486,3.0435137984410057,3.8112725642118686,3.0435137984410057,3.766714305569103,3.0435137984410057,0.031507446844163595,,2.0,1.0
N201/15,3.7881963791858033,3.038958277893831,3.797088637119905,3.772355624417969,3.779304121251702,2.2178456047975676,0.012575551770526147,0.6514460212792341,2.0,4.0
N201/3,3.1422657387767954,3.0829778825846237,3.1422657387767954,3.0829778825846237,3.1422657387767954,3.0829778825846237,,,1.0,1.0
N201/31,2.7563732183050846,3.1917226438792046,3.526489865060414,3.575630002355359,1.6003286295620032,2.468938405211535,1.0194260927548244,0.6263543148597588,3.0,3.0
N201/35,4.1295749100058705,3.2730260679090453,4.301937178473684,3.5130724741494936,4.031967205309648,2.8877740093843287,0.14970681416040604,0.33699117733390727,3.0,3.0
N201/35R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N201/4,3.470985722060165,3.416297636450019,3.601624549758662,3.5653615860855394,3.340346894361669,3.267233686814499,0.18475120190373545,0.21080825923545243,2.0,2.0
N201/42,2.8586845294139103,2.835893897434506,3.1348714444037444,3.111678584636415,2.5824976144240757,2.5601092102325973,0.39058728092860867,0.3900184449357612,2.0,2.0
N202/38,,4.216077345804201,,4.271000834126507,,4.182581113464241,,0.04794639949670948,,3.0
N202/44,2.398653659798863,,2.398653659798863,,2.398653659798863,,,,1.0,
N202/7,,4.81258945824417,,4.871932694554802,,4.770840215893626,,0.0408579925231122,,5.0
N205/36,4.311151750064587,4.1473602136110435,4.315146694153518,4.210880622934808,4.307098151818464,4.108556456933819,0.004024591738599737,0.05545938536881634,3.0,3.0
N205B/22,4.136923943491444,4.135521638625833,4.276071798362205,4.266908569512813,4.060081692413829,4.062320850015288,0.12072457357522083,0.1140318118204725,3.0,3.0
N205B/22R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N206/15,3.0253817703979413,1.781770542915746,3.0253817703979413,1.781770542915746,3.0253817703979413,1.781770542915746,,,1.0,1.0
N206/25,,3.0093337145683745,,3.0093337145683745,,3.0093337145683745,,,,1.0
N206A/26,,3.5884008836535113,,3.590092159812637,,3.586709607494386,,0.0023918256819536513,,2.0
N206A/8,4.914152116549654,4.697805984870506,4.97513983840895,4.753202966958867,4.827056837409264,4.5908869676392685,0.06826116117526802,0.06685327963314727,5.0,5.0
N206B/20,,3.7504669363805574,,3.7993544323268766,,3.7015794404342377,,0.06913735979774485,,2.0
N206B/9,4.9722774322049865,4.884092208549554,4.9944649446494465,4.961719274680994,4.928251121076233,4.780346820809249,0.02721586088680917,0.07105492840257038,6.0,6.0
N206B/9R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N207/27,4.611958993869775,3.615775687625843,4.626383638295468,4.510301413386157,4.593997274659104,0.8558230283578827,0.013638190093772427,1.5718088836056938,4.0,5.0
N207/3,3.0087566745123993,4.019531050021426,3.373825318291992,4.034253710970363,2.6053288982442595,4.005649068481117,0.3207737991899832,0.014320839688561128,6.0,3.0
N207/5,4.09157121920768,3.8815048446052276,4.123028156382426,4.091308289746963,4.049900246773758,3.5469061753823956,0.037618714466872816,0.2928716467947028,3.0,3.0
N208/15,,3.542951084962187,,3.5433089556317032,,3.542593214292671,,0.0005061055544053535,,2.0
N208/21,,2.384153282696806,,2.384153282696806,,2.384153282696806,,,,1.0
N208/25,,4.448644884057928,,4.473732012323092,,4.429308095628432,,0.02276051707343649,,4.0
N208/43,3.614715261751757,3.594012018726042,3.6158578308672507,3.600892391453911,3.6135726926362635,3.5871316459981726,0.0016158367390796758,0.009730316425934638,2.0,2.0
N209A/33,4.296357769293451,4.167292281320328,4.312518391128659,4.267283238187021,4.284265922134217,4.11159303388344,0.014559076089964096,0.0867823517322694,3.0,3.0
N209B/31,3.1411409459754696,2.3766332483041515,3.1411409459754696,2.3766332483041515,3.1411409459754696,2.3766332483041515,,,1.0,1.0
N209C/35,3.2414114701390524,3.0846129428261317,3.9651780619890182,3.943669520389811,2.1492558600901095,1.6250449834279597,0.9729405871610692,1.132334099862084,5.0,5.0
N209C/38,1.7311718985875912,2.11218774919155,2.6295410519765774,2.4594317850216783,0.42534049963556647,1.5822174078787399,0.95194036512484,0.3865890460647567,4.0,4.0
N209C/77,2.3111777828724183,2.5787929629651143,2.373616361704532,3.128100925567612,2.2487392040403043,2.2404238364282385,0.08830148499967712,0.4799625486079904,2.0,3.0
N21/13,4.9829001146700795,4.904212249305717,4.988821138211382,4.955955955955956,4.973399014778325,4.873323397913562,0.00569232454638372,0.02812303665989993,7.0,7.0
N21/32,4.976537737229934,4.872370512280824,4.99009900990099,4.955828220858896,4.960328979196904,4.666890080428955,0.012107938028310363,0.09897517573113365,7.0,7.0
N210/25,4.275459983605571,3.9254925491613704,4.28024093099849,3.986964509254915,4.267714603958498,3.852155299406097,0.006768907682950938,0.0681833527269171,3.0,3.0
N210/27,4.1394891813937855,3.1216359634450312,4.168940292942084,4.176972699263105,4.082623157392212,2.44318257110678,0.049257943938001425,0.9263033213086732,3.0,3.0
N210/35,,4.233629700078776,,4.263496025563383,,4.175777190958592,,0.050110561181938296,,3.0
N210/5,4.5664420072609015,3.9488855035560984,4.6824213036069935,4.470167801862993,4.446222682753796,2.785558421703625,0.11944984021861335,0.58000882722188,4.0,7.0
N210/9,4.275975726923844,4.2290327338232645,4.296359654300413,4.243214221684402,4.2648919438088555,4.212355514102113,0.017675511685939383,0.015580002135754818,3.0,3.0
N211A/10,4.505730181502283,4.4532465875005744,4.509664226805985,4.462490005687563,4.496352200557041,4.4407786380426675,0.006329724690597455,0.009127227216186954,4.0,4.0
N211A/33,4.985804072978657,4.9577451686425205,4.99075650693262,4.967651632970451,4.976935483870967,4.933706323234456,0.0046834272058999945,0.012340297840186613,6.0,6.0
N212/17,4.244266013522454,4.705614688558686,4.555071371697033,4.785093369144576,3.099019960165163,4.586549971785449,0.6406686321616406,0.09200171644106785,5.0,5.0
N212/17R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N212/27,4.128589274821613,4.071047736919337,4.143852941191437,4.104802269898208,4.1202391396473494,4.047274706372936,0.013238224617934054,0.030034612273101932,3.0,3.0
N212/3,3.583344564436373,3.8433449786161322,3.810317626758631,3.8670384875947894,3.142621201972683,3.821689581093389,0.38173488447599113,0.022743048475264635,3.0,3.0
N212/3R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N212/7,4.304278486482131,4.195595934940399,4.3073142209089745,4.23972149457004,4.300878859710069,4.148198270671659,0.003233076192927654,0.04584926531325462,3.0,3.0
N212/7R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N212A/34,,4.132194381299104,,4.875275938189845,,3.7499089916272297,,0.38872987445014184,,6.0
N215/1,,2.2190947240033956,,3.1133361994814024,,1.4611038365394458,,0.8345005166797815,,3.0
N215/13,4.249411653399637,4.216095986100094,4.262787629368693,4.2408861145137,4.233555468611832,4.193752404567401,0.014773062731444148,0.023661907088310705,3.0,3.0
N215/16,,1.8942163048432548,,3.02266604502201,,0.7657665646644993,,1.5958689270171913,,2.0
N215/22,,3.796913561101447,,3.8000855854520106,,3.7937415367508835,,0.004485919856744637,,2.0
N215/26,4.293879641920364,4.193907992064275,4.298745478754006,4.200965471600249,4.290373888667711,4.181683292208993,0.004348361835644646,0.010629004416705442,3.0,3.0
N215/4,3.748496562153771,3.7421667964189447,3.748701988489042,3.759971379620879,3.7482911358184996,3.7243622132170104,0.0002905167094091452,0.02517948303657558,2.0,2.0
N216/30,4.112073908962061,4.1063533601219016,4.131749409901656,4.115511292892623,4.0951845636607835,4.095528045315741,0.018440959643829535,0.010095428077541456,3.0,3.0
N217/19,,3.0788215123805083,,3.0788215123805083,,3.0788215123805083,,,,1.0
N218/16,4.598752132851365,4.582476613851823,4.6349847774388255,4.61142381125944,4.568150926630769,4.555768627455106,0.03371661694134925,0.025598762128805845,4.0,4.0
N218A/13,,4.267137694570592,,4.2856536822944395,,4.24489665174244,,0.020632278388528522,,3.0
N218A/14,,3.58809104568048,,3.716880960452257,,3.515046005982538,,0.11187026206368009,,3.0
N218A/16,,3.0924491631012834,,3.0924491631012834,,3.0924491631012834,,,,1.0
N219/16,4.285720837449515,4.240004918284648,4.304031952857329,4.276473986264392,4.255360019585909,4.215718385823702,0.02647896842872068,0.03215775761736627,3.0,3.0
N219/19,4.294887494487207,3.51933371264997,4.307958948670407,3.788031959722578,4.273097635724176,3.037849565828649,0.018995676321125553,0.4179136099435008,3.0,3.0
N219/30,4.2720010736149385,3.527682409166476,4.2906489435160635,3.7797086197580763,4.2503203832302585,3.029336702246611,0.020334618111623022,0.4315894743283433,3.0,3.0
N219/5,4.675402397308445,4.213568241933187,4.683154899200751,4.468673550480698,4.655661166039742,4.1052510207976605,0.013215611691882493,0.17117464646849026,4.0,4.0
N22/18,4.980710533240252,3.04823408569581,4.995429317662422,4.2579034941763725,4.945066603795826,1.8822751862041185,0.017914731650659866,1.128603382547397,6.0,10.0
N22/21,4.912613877469573,3.3041917504076146,4.979591836734694,3.4696864111498256,4.814683006854218,3.164427080045391,0.08479375630856356,0.14921047675746646,5.0,5.0
N221/12,4.753768569803796,4.650401310885314,4.8919090727175805,4.772347613102984,4.636961010432412,4.474816623072655,0.12523282212748194,0.12336537436543554,5.0,5.0
N221/17,4.771402062260092,4.722659482834239,4.900482810826256,4.854595234814272,4.6654518668085725,4.58109226779127,0.11358625817523815,0.12250795924494393,5.0,5.0
N222/16,4.170587792035071,4.126988198619652,4.318485264459881,4.251598126829709,3.896874419164825,3.9507464730368786,0.23729971938726477,0.15693091241824625,3.0,3.0
N222/21,4.186722452872508,4.2058837495637365,4.284079806370213,4.28249023396519,4.117608071477425,4.153689141732972,0.08675516546261525,0.06778189380896586,3.0,3.0
N222/24,4.288544756306149,4.217719813631917,4.317296404056724,4.274605215500273,4.270639353639173,4.188527869227207,0.025148575759406263,0.04926990029492086,3.0,3.0
N222/3,4.306325640198138,3.9437756937964132,4.319578381868788,3.9711617542808737,4.293416012382319,3.924212785124669,0.01308455920635719,0.02443261558698052,3.0,3.0
N222/38,4.304642248489343,3.9388534860654567,4.32111684340725,4.0372051714829595,4.288410383881493,3.7840398095699563,0.01635458077053845,0.13569871939522674,3.0,3.0
N222/6,2.3577836721593393,1.594155297308539,3.813915094569509,1.971671388101983,0.4164192682643645,0.3667242136766293,1.4491052792683208,0.6077576546146592,5.0,6.0
N222/6R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N222/9,4.286988851291395,3.413114327596278,4.311173661589067,3.5266723989628046,4.271173597096239,3.271936515538397,0.021272949768955263,0.12959448341999977,3.0,3.0
N223A/10,3.5703328064560695,3.707360691146995,3.602707995114894,3.7809940897119008,3.537957617797245,3.6337272925820896,0.04578543088569737,0.10413335089411307,2.0,2.0
N223A/15,,2.6824424701336294,,2.8922657387767954,,2.4726192014904633,,0.29673491221661874,,2.0
N223A/42,4.057676545593214,4.070969112380976,4.077562090210972,4.083766544929746,4.040433086427555,4.060987442952035,0.018704977736939594,0.011647672007228186,3.0,3.0
N223A/51,3.118746575013729,3.054553346992601,3.118746575013729,3.054553346992601,3.118746575013729,3.054553346992601,,,1.0,1.0
N223A/65,3.6179367898302868,3.5723318376314257,3.6268687700411317,3.5848435278155337,3.6090048096194423,3.5598201474473177,0.01263172755302488,0.017694201946575897,2.0,2.0
N224/11,4.092696886167551,4.081921065485795,4.120733609777654,4.101286110075118,4.052048300305884,4.046515396709994,0.036037650261879044,0.030707230074528503,3.0,3.0
N224/14,2.9048272353898623,2.836796010716197,3.149521314186974,3.0766159553041907,2.6601331565927504,2.596976066128203,0.346049684867266,0.339156618163905,2.0,2.0
N224/15,3.9919360577954293,3.8190709946885644,4.039793961257481,3.884312333580633,3.932598281441474,3.7748180441716324,0.05451210006975169,0.05768564976001107,3.0,3.0
N224/18,4.106643405232801,3.5699039478004386,4.120826259363455,3.6717562866312705,4.0886902051300895,3.4421322607724156,0.016396436411129513,0.116985716098729,3.0,3.0
N224/20,3.5082289920068606,3.498323310936966,3.510206411774848,3.5028758788698156,3.5062515722388725,3.4937707430041165,0.0027964938543928773,0.006438303314260647,2.0,2.0
N224/25,,4.495352560462138,,4.544692711013048,,4.459057351897026,,0.03734651515387092,,4.0
N224/3,4.170344348464135,4.147244890331447,4.181515571650199,4.172747862481527,4.157867401236125,4.130147618511906,0.011878033399455186,0.022509710018188325,3.0,3.0
N225/28,4.067714878695942,3.6278947728826334,4.069967446389686,3.752656815719502,4.0642076424681175,3.499205727681948,0.003078064351429109,0.12677116989887366,3.0,3.0
N225A/10,4.477592845447495,4.413431245425672,4.676300025388279,4.586190491543943,4.392932971769481,4.311511469295347,0.1331210782325537,0.12009248666287387,4.0,4.0
N225A/13,,3.0187985087047737,,4.00662374066789,,2.2417489036203166,,0.6724306677088931,,5.0
N225A/25,3.1357482951213465,3.1115157613072526,3.1357482951213465,3.1115157613072526,3.1357482951213465,3.1115157613072526,,,1.0,1.0
N226/13,,4.245843966118151,,4.259892353611331,,4.236579885038515,,0.012370731127692125,,3.0
N226/21,,3.3293535036368596,,3.452697579640547,,3.2672095645496437,,0.10682014559312704,,3.0
N227/11,3.1446703944670062,1.7039010347400074,3.1446703944670062,1.7039010347400074,3.1446703944670062,1.7039010347400074,,,1.0,1.0
N227/12,4.28807101508215,4.25420984050728,4.3048346181698,4.28760256443628,4.277268675867982,4.223990976212006,0.01471811108715222,0.03192434146281747,3.0,3.0
N227/21,3.5619973571826455,3.175373091593386,3.7959018553673394,3.3807732937521617,3.146859791566638,2.9364156840398388,0.3604829658854777,0.22407138561793755,3.0,3.0
N227A/30,1.5489841984207706,2.5413607806212597,2.2886392541537264,2.939368291079532,0.8700980559894618,2.1497897630860985,0.7112203795872445,0.3948286138287489,3.0,3.0
N227A/31,2.1858735022330986,2.1169562990323385,2.277660333801581,2.945115657124791,2.094086670664616,1.2513745793193563,0.12980618205140282,0.6934681701174553,2.0,4.0
N228A/16,4.8950301666491045,4.270118260718162,4.975024975024975,4.67177109259743,4.799892308906211,3.051862769529712,0.07434428662383613,0.6857998728231872,5.0,5.0
N229/23,3.6301588778744347,4.271318138373947,3.6875428441191604,4.32111684340725,3.572774911629709,4.214198604413538,0.08115318332605104,0.05383375669144853,2.0,3.0
N229/27,,3.0052903995224787,,3.0052903995224787,,3.0052903995224787,,,,1.0
N229A/32,3.6825560823615135,4.529584312030031,4.1265879680273105,4.966706302021403,3.056184633806663,2.9037850304083896,0.558011300623561,0.6677513800594083,3.0,11.0
N229A/32R,,2.0,,2.0,,2.0,,,,1.0
N229A/37,3.149037684376436,2.039793869140636,3.149037684376436,2.3073872661866828,3.149037684376436,1.772200472094589,,0.378434211304008,1.0,2.0
N229A/89,4.294829577775585,3.2175359003099193,4.310089965392088,3.830827126756501,4.269236168958481,2.570931127605488,0.02230104630076058,0.6144755903041452,3.0,6.0
N23/31,2.1217361933686685,2.1051842211654455,2.1217361933686685,2.1580880870808983,2.1217361933686685,2.052280355249992,,0.07481736467960157,1.0,2.0
N23/4,2.709837008272989,2.682463795892083,3.151689242102738,3.101626561666792,2.2679847744432395,2.2633010301173737,0.6248734216468795,0.5927856682004109,2.0,2.0
N23/7,,2.043792493281833,,2.043792493281833,,2.043792493281833,,,,1.0
N230/14,,2.4933324262334926,,2.4933324262334926,,2.4933324262334926,,,,1.0
N230/17,,2.5356763022475852,,2.5356763022475852,,2.5356763022475852,,,,1.0
N230/2,4.2810470323109895,4.188268794599211,4.2955346853226315,4.21743335091066,4.272778474827189,4.162067483260997,0.01258845268158683,0.02780162658422281,3.0,3.0
N230/21,4.240534658075641,3.841593840197907,4.670342961209343,3.9878433138226024,2.6489305147268807,3.693156235929761,0.8908058808491988,0.08525444004487504,5.0,10.0
N230/21R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N230/7,3.807190826503639,4.251801885004492,3.8091385479933453,4.264033947289725,3.8052431050139326,4.234413511152315,0.002754494146468084,0.015468782142565638,2.0,3.0
N230/8,4.306697739019703,4.1271598575380155,4.31050363586008,4.191372191923468,4.301116843407249,4.092605313008926,0.004938717811211974,0.05566338533545183,3.0,3.0
N231/48,1.9759182594508111,1.5490584332893462,2.636286807708369,1.9186224698286056,1.0214245930568389,1.0512748098832803,0.8466564721989557,0.44766414603514865,3.0,3.0
N231A/20,,3.573530309274286,,3.5739647909593963,,3.573095827589176,,0.0006144498916852152,,2.0
N231A/3,,3.7934112539030185,,3.828017088103353,,3.732226656948611,,0.053139200665382934,,3.0
N231A/41,3.031134514445637,3.023149434348027,3.6280349038530386,3.590135278710302,2.11876798284338,2.002395817677267,0.667475046975289,0.707058803406074,4.0,4.0
N231A/43,1.8692105086161865,2.4075764842342653,1.8692105086161865,2.7833006887964387,1.8692105086161865,2.082118265205009,,0.29328031764325635,1.0,4.0
N231B/30,1.622898377003345,2.2501352099845735,2.5034445601015225,2.39981338915089,1.012813964699539,2.1684926013398313,0.7812535248451928,0.12980352792019692,3.0,3.0
N231B/34,3.5958746196196607,4.052718036269739,4.489339227642749,4.832635983263598,2.9052392727674548,2.178044331993469,0.7044891136641767,1.1224856977608249,6.0,8.0
N231B/36,2.661542116130323,2.4187662356991186,2.661542116130323,2.621329199758218,2.661542116130323,2.216203271640019,,0.2864672910068724,1.0,2.0
N232/18,4.28901369768705,4.205646969568538,4.295064739198833,4.264488786779193,4.277732895467987,4.1634107502172855,0.009778087725581435,0.05254523554998767,3.0,3.0
N232/21,3.148234478041653,3.1043249999529614,3.148234478041653,3.1043249999529614,3.148234478041653,3.1043249999529614,,,1.0,1.0
N232/22,3.280895564886181,3.235125733362611,3.289739102301147,3.2358894088588706,3.272052027471215,3.2343620578663517,0.012506650551598846,0.0010800002440621063,2.0,2.0
N232/5,4.242494386753477,4.224186791603606,4.313003253143558,4.273766223339606,4.171116843407249,4.164191302974904,0.07094719350830932,0.05552509769578713,3.0,3.0
N232/58,3.121757716236252,3.017036311540708,3.121757716236252,3.017036311540708,3.121757716236252,3.017036311540708,,,1.0,1.0
N232/9,4.390490573343371,4.305365369206838,4.482683187027619,4.3701333696615885,4.285146716902143,4.2313435902836956,0.10360135562141679,0.0684384326293251,4.0,4.0
N233/22,,4.266001564797333,,4.2703554220874524,,4.2601272001391255,,0.0052809173491317595,,3.0
N233/38,3.6382487218796893,3.273022331492817,3.7848819524195245,4.289127969971922,3.4916154913398536,1.9614711222912375,0.20737070332401616,0.9381066485914153,2.0,5.0
N233/8,4.307056082725167,4.2512402740388096,4.309671922091083,4.279807241122038,4.302248918878948,4.233815256105662,0.004168533483771373,0.024938382958481307,3.0,3.0
N234/33,4.096200706784946,4.008007951255897,4.10420091714186,4.022958725936055,4.088249861636262,3.9818615698070303,0.007975642333286041,0.02272114144718587,3.0,3.0
N235/11,4.112684820005359,3.9412674302238244,4.124865945405195,4.0106588636096285,4.099420735485695,3.9045355870074876,0.012757126530032801,0.06012922818165691,3.0,3.0
N235/14,3.621656286178408,3.0611581094503646,3.622393272753684,3.098170144293376,3.6209192996031314,3.024146074607353,0.00104225641004236,0.052342921646012286,2.0,2.0
N235/20,3.9328433758675536,3.7634407356852235,3.9437141754404452,3.802996254185423,3.9232930335523726,3.7334254711675303,0.010274408232607977,0.03575312289812913,3.0,3.0
N235/22,4.907172565214725,4.688347489774763,4.970915312232678,4.820917983446201,4.862389974437083,4.5576923076923075,0.040316078137678915,0.10007454778713948,6.0,6.0
N235/22R,2.0,2.0,2.0,2.0,2.0,2.0,,,1.0,1.0
N237/19,,4.042288438961206,,4.089421962721954,,4.015943787955072,,0.040913243144167055,,3.0
N237/2,4.286758674650936,4.298906413866895,4.294704517655232,4.301502369278064,4.279319956075747,4.296786596079551,0.007704807923510321,0.0023936707151509546,3.0,3.0
N237/22,4.2519903969173,4.030296206060508,4.2856632459098565,4.198485851211039,4.186285382733092,3.869315480213481,0.05690812444233116,0.16470355088403776,3.0,3.0
N237/24,2.2616592626781094,3.2476134941906234,2.2616592626781094,3.7797400857590624,2.2616592626781094,2.2462116767779823,,0.8678086041756878,1.0,3.0
N237/3,3.754093576463721,3.2338468865883,4.283222106565145,3.8656951566602613,2.699539117189152,2.497426013313492,0.9132728277986362,0.668402003768965,3.0,4.0
N237/4,4.285508931516643,4.099475161971014,4.302384222303781,4.128416113480242,4.263700575464665,4.072207135767126,0.019808015621806854,0.02814180703502055,3.0,3.0
N237/8,,3.776873456074469,,3.784336229836084,,3.7694106823128535,,0.0105539558665986,,2.0
N238/24,4.662054852066667,4.579390318331248,4.68707036986274,4.628187530580626,4.649977960356537,4.52328903366761,0.0170469489199878,0.04687017045872141,4.0,4.0
